_id,objectid_1,objectid,acreage,sqft,final_cat,Neighborhood,sector,origpkname,updatepknm,alterntnam,divname,shape_leng,globalid,created_user,created_date,last_edited_user,last_edited_date,maintenanceresponsibility,dpw_ac,globalid_1,shape_area,shape_length
18901,1327,209,1.61390665,70301.49267,Beautification Site,Downtown,16,Fort Duquesne Blvd Strip,Fort Duquesne Blvd Strip,Fort Duquesne Blvd Strip,,8077.472996,683f2117-5293-470b-89bd-a70f4e6775bd,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Riverview,1.613906655,553a8577-2822-4624-a46f-307adf85a7bc,11289.84766,3232.345086
18902,1328,163,0.33779457,14714.27278,Beautification Site,South Side,10,Saline St Passive Area,Saline St Passive Area,Saline St Passive Area,,586.9332618,dddea333-de61-4d3e-82ef-0c05ef00d7be,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,3rd Division,0.337794574,7c435067-0a45-481f-b5e7-a2a464ff31bf,2361.242188,234.9894377
18903,1329,39,0.08777855,3823.618182,Beautification Site,Crafton,14,Craft Triangle,Craft Triangle,Craft Triangle,,249.4495686,ed06cbc2-d61c-453c-a61f-0b2f2aea4fac,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,3rd Division,8.78E-02,b5458f65-3b2e-4262-8f76-db716c802e7a,613.9023438,99.92768345
18904,1330,159,0.03792438,1651.979382,Beautification Site,Reynolds,10,Reynolds St Planting Circle,Reynolds St Planting Circle,Reynolds St Planting Circle,,144.680592,530e9f89-cd66-4416-bcfc-5427f7dd7f84,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,3rd Division,3.79E-02,562a30de-ecd7-44f2-9d82-1e9669a2f597,265.3007813,57.98127256
18905,1331,155,0.02312035,1007.118431,Beautification Site,Polish Hill,13,Polish Hill Monument,Polish Hill Monument,Polish Hill Monument,,134.4414294,b37088bf-d7c0-401e-9d93-e5f9f85ca70b,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,2nd Division,2.31E-02,a9dea552-775d-4dab-9614-acc34c010eed,161.7890625,53.92725164
18906,1332,102,0.14585206,6353.290406,Neighborhood Park,Leister,1,Leister St Parklet,Leister Street Park,Leister Street Park,Riverview,410.5360479,a9d16cfe-003c-476c-8ea2-0d522202d3ea,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Riverview,0.145852062,829fd152-3daa-41e3-a30e-50f5dc19fe24,1020.828125,130.9162638
18907,1333,29,0.09355207,4075.111984,Beautification Site,Brookline,5,Brookline Monument,Brookline Monument,Brookline Monument,,301.2499301,db8866c6-e4e2-40cc-9b91-b6a61dbb8579,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,4th Division,9.36E-02,29d1137f-d19e-4ecf-9f57-5ca36b5d7fa6,653.4375,120.5566758
18908,1334,3,2.52521356,109997.8629,Community Park,North Side,3,Allegheny Center Plaza Park,Buhl Community Park at Allegheny Square,Buhl Community Park at Allegheny Square,Riverview,1999.776166,8d8c8881-084a-4daf-b347-d9e9dc83f9b7,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Riverview,2.525213564,0368dba3-d650-45fd-9327-fe6d8860bae0,17668.99219,1001.225703
18909,1335,136,0.15624296,6805.915946,Beautification Site,East Liberty,12,Negley-Collins Triangle,Negley-Collins Triangle,Negley-Collins Triangle,,340.7149413,6800cfe2-5d26-4f19-a71f-8e507978ad94,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,2nd Division,0.156242956,907c4800-a955-4013-bdbc-01be47ebd845,1093.683594,136.5110143
18910,1336,114,2.80961088,122386.1603,Neighborhood Park,Manchester,3,Manchester Playground,Manchester School Park,Manchester School Park,Riverview,1734.433952,98a049bc-a038-4cf7-bc06-a8ab9c41582f,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Riverview,2.809610877,706ec419-ccdb-489c-b24b-df0199654fab,19661.4375,572.7152686
18911,1337,170,57.31134955,2496472.4,Community Park,South Side,7,Southside Park,Southside Park,Southside Park,McKinley,15701.01998,95cc2ac5-a1c2-4648-a584-a51d1cc70630,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - McKinley,57.31134955,2014f626-89bc-49f0-b03f-9dbff8a38a8d,400636.5391,6189.72606
18912,1338,166,0.14885629,6484.153953,Beautification Site,Sheraden,4,Sheraden Monument,Sheraden Monument,Sheraden Monument,,369.4786613,8418b4f5-e453-45fb-9b9f-71b56a782739,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,5th Division,0.148856288,70f3d4ad-4138-4026-b20b-1c3349a97fde,1041.59375,148.1131491
18913,1339,14,16.63917312,724799.4821,Community Park,Banksville,5,Banksville Park,Banksville Park,Banksville Park,Emerald,6186.419401,62ec008f-5309-4759-8d0e-3548938dcd38,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Emerald,16.63917312,597660f7-0b37-4624-b3dc-a4c3117fecb8,116293.5313,2477.592413
18914,1340,124,0.6059212,26393.8217,Beautification Site,Point Breeze,11,McPherson Blvd Strip,McPherson Blvd Strip,McPherson Blvd Strip,Frick,2418.068278,7b7961f7-5e49-410f-a46c-cb27d41465fc,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Frick,0.605921195,2b2295f0-fe0f-487d-9add-86a51c8c6878,4239.945313,968.2222647
18915,1341,35,6.14846033,267825.8605,Neighborhood Park,Chartiers,4,Chartiers Playground,Chartiers Park,Chartiers Park,Emerald,2197.202504,3bd43bb8-9677-45be-8b89-7d05c1d78cf6,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Emerald,6.148460327,39a8802d-460d-4f3a-bf68-ed843e029246,43026.78125,880.6089216
18916,1342,165,1.01120174,44047.77164,Neighborhood Park,Scherer,1,Scherer Field,Scherer Park,Scherer Field,Riverview,869.0224808,207b0267-2101-4b62-aa7b-4c55ace2496e,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Riverview,1.011201741,b19d9cdf-1898-4107-9daf-6330d3c822e8,7078.359375,348.5660037
18917,1343,53,61.38590585,2673959.363,Community Park,North Side,3,East Common Park,Allegheny Commons,Allegheny Commons Park,Riverview,8643.019657,ed54111f-f829-49c1-87b0-4f0e06c2ccaa,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Riverview,61.38590585,cff02f10-d822-4486-a69f-e30c1fab6baa,429525.4766,9038.509074
18918,1344,11,4.20716074,183263.189,Neighborhood Park,Arlington,7,Arlington Playground,Arlington Park,Arlington Park,McKinley,1714.739201,feb2c1cf-1ba5-4a8d-9bca-7dcd9165fed2,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - McKinley,4.207160744,209e291b-7312-4f54-bcc2-4006fe1a3ffb,29407.89844,687.0920729
18919,1345,134,0.89138456,38828.55602,Beautification Site,East Liberty,12,Negley Run Blvd,Negley Run Blvd,Negley Run Blvd,,1568.619658,0d64322c-0c5d-4008-9652-0cf4c8e5075e,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,2nd Division,0.891384558,7b088ec8-5591-493f-8007-f731bfd5aa7d,6239.691406,628.0008804
18920,1346,123,1.61581893,70384.79117,Neighborhood Park,McKnight,3,McKnight Playground,McKnight Park,McKnight Park,Riverview,1279.692453,715318ec-dbf0-4148-a625-0277f6755aab,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Riverview,1.615818933,30d73a04-c560-46d5-9464-6263ac541755,11305.76563,512.3626352
18921,1347,56,2.49637414,108741.6227,Beautification Site,East Liberty,12,East Liberty Strip,East Liberty Blvd Strip,East Liberty Strip,Highland,8837.890985,8121f4fa-9924-4f9a-8873-2f401c09de85,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Highland,2.496374143,be5c2281-27b7-47c7-bb43-f37e40e4b3fc,17473.60938,3482.030454
18922,1348,67,0.84428328,36776.97974,Neighborhood Park,Four Mile Run,9,Four Mile Run Playground,Four Mile Run Park,Four Mile Run Park,Schenley,2243.357678,5add2480-4844-49fa-97f4-adba23a96075,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Schenley,0.844283282,22ac8bd4-33ee-463d-8243-9e84a1eb73c3,5903.21875,503.4503
18923,1349,128,0.07906007,3443.843021,Beautification Site,Monitor,10,Monitor St and St Phil Islands,Monitor St and St Phil Islands,Monitor St and St Phil Islands,,251.9453027,8b16bb3a-205c-4812-aa9a-ad87e31e2a78,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,3rd Division,7.91E-02,d8341ecd-7d27-4217-aa7e-99afd74937bd,552.7617188,100.9028954
18924,1350,44,7.22028579,314514.3912,Neighborhood Park,Frank Curto,13,Curto Park,Frank Curto Park,Frank Curto Park,Schenley,4947.79134,789bcaf2-11c5-4ada-82e8-e03ad3899319,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Schenley,7.220285795,bba9f042-b18f-4c0b-82e7-2b3e8c3fa194,50518.42969,1980.85704
18925,1351,161,12.31219829,536317.2121,Neighborhood Park,East Liberty,15,Robert E Williams Park,Robert E. Williams Park,Robert E. Williams Herron Hill Park,Schenley,2850.690333,4390547d-5c60-4ce3-af1e-6850bc23786a,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Schenley,12.31219829,08265795-7f26-463c-baaf-7f7b1e3cb7ca,86154.48047,1142.480583
18926,1352,117,0.2601979,11334.17518,Neighborhood Park,Marshall,2,Marshall- California Parklet,Marshall-California Park,Marshall-California Park,Riverview,410.241351,983fe92d-da67-43c0-8bc3-997714b25d4d,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Riverview,0.2601979,51ed3fb6-c8da-49a8-9780-73b1f0d954e0,1821.152344,164.3997184
18927,1353,131,0.60060083,26162.0676,Beautification Site,Morrow,12,Morrow Triangle,Morrow Triangle Park,Morrow Triangle,Highland,682.9690225,074eb498-c5ce-4a44-a57e-3da9bb631f88,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Highland,0.600600832,a6ea8592-0f0a-4395-8a71-1fa6c614884c,4202.929688,273.7117215
18928,1354,133,0.34528554,15040.57817,Neighborhood Park,Mutual,4,Mutual Parklet,Mutual Park,Mutual Park,Emerald,629.8808315,c3ced6af-31f3-4c14-88e2-a17fe6b295e6,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Emerald,0.345285545,94ea30fd-e785-4e82-b20b-8214919210b3,2415.929688,252.6184333
18929,1355,63,1.99688562,86983.98975,Neighborhood Park,57th,13,Fifty-Seventh St Playground,Fifty-Seventh Street Park,Fifty-Seventh Street Park,Highland,1535.496174,31373659-cf0f-4036-9c4b-b23dc2763456,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Highland,1.996885622,6618218b-ce98-4a56-a69d-0615f2e5f0d7,13986.10547,461.3259055
18930,1356,208,30.3636409,1322634.907,Neighborhood Park,Vanucci,5,Vanucci Field,Vanucci Park,Vanucci Park,McKinley,2391.382596,19b0ba76-3aad-4e9f-9174-18013f454a6d,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - McKinley,30.3636409,a00cc7c7-8c3c-4e7e-b4cb-1c26b57d2fda,212225.2227,2670.949129
18931,1357,12,1.48849278,64838.48627,Neighborhood Park,Armstrong,7,Armstrong Playground,Armstrong Park,Armstrong Park,McKinley,1015.277272,8b1b9560-5b36-4925-93a2-205b276edb4f,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - McKinley,1.488492783,828acaae-4f8b-4afa-98d5-5d2ad88e3742,10407.51953,403.6187034
18932,1358,207,1.48028571,64480.98748,Neighborhood Park,Beechview,5,Tropical Parklet,Tropical Park,Tropical Park,McKinley,1057.285764,96b7ba58-af4f-4803-a06a-ee46a0219b12,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - McKinley,1.480285707,70692043-369c-4309-810b-b27498c0c3a6,10348.34766,423.4350352
18933,1359,213,1.59846479,69628.84794,Community Park,Perry North,2,Garvin Park,Garvin Park,Garvin Park,Riverview,1257.129053,ab7d15a3-5b0e-443c-bf14-dcd01d68da59,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Riverview,1.598464795,06ca9b33-ab7f-45c6-bed9-11e6850051d0,11197.73047,462.9914554
18934,1360,144,2.10955456,91891.82923,Neighborhood Park,South Side,7,Ormsby Playground,Ormsby Park,Ormsby Park,McKinley,1549.34964,a67c8014-7b92-4125-af8e-aa51286451f2,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - McKinley,2.109554564,5b272f29-a6ca-4721-9c64-1f8c29477b18,14750.56641,534.1451048
18935,1361,324421,0.09182823,4000.02164,Neighborhood Park,South Side,7,Esser Plaza Park,Esser Plaza Park,Esser Plaza Park,McKinley,384.9256027,,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - McKinley,9.18E-02,c13e23e1-c558-4f0f-b0c6-c461addd5fd5,797.953125,116.1047311
18936,1362,65,1.76197212,76751.19865,Neighborhood Park,Fineview,3,Fineview Playground,Fineview Park,Fineview Park,Riverview,1108.511978,db4b7e9e-0652-4636-8213-593a7cfc5953,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Riverview,1.761972122,b7e3b7ce-9553-4660-8ca7-c5c256916da2,12331.94922,444.2305538
18937,1363,172,6.62192106,288449.7276,Neighborhood Park,Spring Garden,1,Spring Garden Field,Spring Garden Park,Spring Garden Park,Riverview,1231.008936,cafe92f4-0b45-42f4-9411-15363c7d50d1,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Riverview,6.621921061,04bc57a7-546d-49a3-bc7a-59becae4f89a,46351.22266,1403.750538
18938,1364,121,5.19255903,226186.9665,Neighborhood Park,Upper Hill,4,McGonigle Playground,McGonigle Park,McGonigle Park,Emerald,4098.949165,96e44c78-3181-4961-8e84-b40b284bbfb6,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Emerald,5.192559027,0244498a-f124-41cd-9957-e211b712704c,36340.36328,838.9114539
18939,1365,7,4.02708069,175418.933,Neighborhood Park,Upper Hill,5,Alton Playground,Alton Park,Alton Park,McKinley,1680.937781,5469398c-9490-4e55-b4d4-776bc4862a7e,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - McKinley,4.027080686,089dc244-3384-4248-bed7-dc936cad3a41,28146.05078,673.3417241
18940,1366,141,4.88269047,212689.1463,Neighborhood Park,Oakwood,4,Oakwood Playground,Oakwood Park,Oakwood Park,Emerald,3111.475531,62caf5f1-7f9e-4563-8a86-41b42ccbf634,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Emerald,4.882690475,7360abf1-0361-4a2a-89c5-12455de86817,34137.58203,1246.823873
18941,1367,214,3.2963859,143589.9953,Neighborhood Park,Strip District,12,Liberty Green Park,Liberty Green Park,Liberty Green Park,Highland,1386.221688, ,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Highland,3.296386,cfcaaad1-9f0f-49e1-9671-1d49efcfb57a,23072.14844,931.7483943
18942,1368,70,3.43397554,149583.3763,Neighborhood Park,Hill District,14,Frazier Playground,Frazier Park,Frazier Park,Schenley,1740.352865,f31f2520-2ab6-4e6b-8999-82166ba2e957,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Schenley,3.433975543,663de84f-d89d-407f-ad57-1142d89d72ab,24011.14844,697.1679387
18943,1369,204,0.64868509,28256.60933,Neighborhood Park,Hill District,4,Townsend Parklet,Townsend Park,Townsend Park,Emerald,669.5350464,446d0fe8-1532-4253-8258-fcb5c0677421,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Emerald,0.648685086,fec1e0e2-b91c-4f78-ab13-311fdf97b22f,4537.59375,268.2911207
18944,1370,47,1.09754894,47809.04044,Neighborhood Park,Greenfield,13,Denny Parklet,Denny Park,Denny Park,Schenley,1158.7504,8c670a48-12e6-4067-9a59-a19f53d1aeea,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Schenley,1.097548937,662c0d85-6461-4160-9d6b-af4c1fa91c8e,7680.773438,464.3893157
18945,1371,59,0.53917727,23486.4679,Neighborhood Park,Hill District,7,Eleanor St Parklet,Eleanor Street Park,Eleanor Street Park,McKinley,649.2105774,601181be-4c7c-482e-b656-cfa5d7602552,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - McKinley,0.539177269,b5db7418-b3c1-4bb3-8f62-85e567b197b8,3769.179688,246.617981
18946,1372,37,0.87432757,38085.55664,Neighborhood Park,Greenfield,7,Cobden St Bsktbl Ct,Cobden Street Park,Cobden St. Park,McKinley,825.9185083,fb470340-f4f8-460a-8a16-f16e333573d9,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - McKinley,0.874327571,cb085306-c360-405d-a81a-885d8196e916,6111.707031,330.6800258
18947,1373,91,0.22122719,9636.617923,Special Use Park,Homewood,11,Homewood Senior Center,Homewood Healthy Active Living Center,Homewood Senior Center,Frick,410.8755945,38905c2c-76b0-4f28-8608-655f6a76897b,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Frick,0.221227192,b87744b0-c786-4e4a-bee9-6dc3bac17cb0,1548.136719,164.7516859
18948,1374,111,0.1529312,6661.656549,Other,East Liberty,3,Loraine St Tot Lot,Loraine St Park,Loraine St Tot Lot,,333.3241319,bcd30104-5771-41b0-84f9-79aa9187f0e8,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,1st Division,0.152931203,a700134e-9e55-4a95-b010-e6c80be3c0d4,1070.265625,133.5608409
18949,1375,164,434.0826229,18908563.42,Regional Park,Oakland,10,Schenley Park,Schenley Park,Schenley Park,Schenley,123344.8658,2be79c72-ff3d-4f6e-844d-6ad22c49556a,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Schenley,434.0826229,e10190c0-b707-4549-ad1a-2a9656880668,3035712.223,49416.67956
18950,1376,154,28.79541068,1254323.072,Riverfront Park,Downtown,16,Point State Park,Point State Park,Point State Park,,12943.2388,bf1a98df-8a5b-454a-a172-cb061bab8d70,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,State,28.79541068,cc809cba-ae2d-40ca-9ddf-584fdb3a1ce8,201416.0195,5184.196231
18951,1378,38,4.22351288,183975.4853,Neighborhood Park,Hill District,1,Cowley Playground,Cowley Park,Cowley Park,Riverview,1706.739715,d8f9288e-6a5e-4640-8245-97a8c6a95248,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Riverview,4.223512883,7979ca4a-36d2-4fc8-83ae-3ad57b3ec3f0,29557.40234,683.9230894
18952,1379,31,6.79012553,295776.6851,Neighborhood Park,Westwood,9,Burgwin Playground,Burgwin Park,Burgwin Park,Frick,2232.759022,93e12c43-773c-47cb-82a3-91787e9bed98,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Frick,6.790125534,37b8fcf6-582e-49d0-9106-9cb54646bad6,47443.35156,893.9830178
18953,1380,54,11.13592221,485078.8311,Community Park,East Hills,11,East Hills Park,East Hills Park,East Hills Park,Frick,3990.465354,ef396672-2c4a-4eda-ae69-204f645a1602,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Frick,11.13592221,9aede49d-02fa-4420-ace7-a11fcbf4f01e,77920.08203,1599.654564
18954,1381,125,32.53697238,1417304.848,Community Park,Shadyside,10,Mellon Park,Mellon Park,Mellon Park,Frick,7625.39938,afed3549-f340-4b7c-83dd-cee2c7b29ffe,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Frick,32.53697238,085a6d7f-ece3-4ded-a1e2-babcf75e326b,227666.8516,3054.730572
18955,1382,22,1.68346994,73331.65746,Neighborhood Park,Upper Hill,9,Blair St Parklet,Blair Street Park,Blair St. Park,Schenley,1179.308343,284d433b-7f9f-4708-83ff-c76d15c28685,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Frick,1.683469945,7915501f-032a-4b39-a26d-482e5090c567,11762.42578,472.6597519
18956,1383,105,0.89513452,38991.90358,Neighborhood Park,Upper Hill,9,Lewis Playground,Lewis Park,Lewis Park,Frick,796.3927443,635c355b-aae2-42d7-ab29-d1d6a357bf97,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Frick,0.895134517,e00e6630-d1be-4b75-9a43-d91694d501d4,6255.933594,319.0856142
18957,1384,398823,637.4094289,27765554.72,Regional Park,Hays,8,Hays Woods,Hays Woods,Hays Woods,McKinley,40487.80889,,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - McKinley,637.4094289,e25fa8dd-0b5a-4576-b850-7030d41cdef1,4452876.777,16420.93127
18958,1385,177,1.18120924,51453.26866,Neighborhood Park,Swisshelm Park,10,Swisshelm Parklet,Swisshelm Park,Swisshelm Park,Frick,909.717958,a345eae0-81c6-4e68-88ef-e73c5717311f,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Frick,1.18120924,aff1cae0-2647-4e6b-aa49-48924e3ebe10,8257.277344,364.4625603
18959,1386,18,1.32779542,57838.53724,Neighborhood Park,Brookline,11,Baxter Parklet,Baxter Park,Baxter Park,Frick,1418.324645,73a669d2-df96-412e-b2e3-f23595df4ca4,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Frick,1.327795422,b4602230-ee45-4e81-9585-1cee5af05ac1,9291.589844,423.8116749
18960,1387,46,1.50196799,65425.46382,Neighborhood Park,Mount Washington,10,Davis Parklet,Davis Park,Davis Park,Frick,1052.345323,0c5ad046-197c-4180-b444-321700e6bbf9,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Frick,1.501967987,049e9fd5-48a0-4cf8-91bb-4259cc830e84,10503.07422,421.337902
18961,1388,194,2.2077738,96170.24213,Neighborhood Park,Squirrel Hill,10,Wightman Playground,Wightman Park,Wightman Park,Frick,1305.908097,9073e51f-4d78-42ff-8fc0-97344d058d0e,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Frick,2.207773802,ffc05f29-7f2b-446e-ac70-4e8bb5d633b2,15443.70313,523.0022396
18962,1389,75,3.34405359,145666.3917,Neighborhood Park,Squirrel Hill,9,Gladstone Field,Gladstone Park,Gladstone Park,Frick,1630.119878,2f062758-efae-4329-9ae2-4a4049c76c2f,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Frick,3.344053589,91f89097-3437-4eaf-a391-054be9d19639,23372.65234,653.3763514
18963,1390,99,0.36092951,15722.02652,Neighborhood Park,Carrick,14,Lawn & Ophelia Playground,Lawn and Ophelia Park,Lawn and Ophelia Park,Schenley,701.5748464,1eb23da9-b4bd-4b7f-ae4b-f51bfe67db3f,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Schenley,0.360929509,ced50032-085f-4c8a-ad3e-dfaf1c2d58a9,2524.164063,237.2636898
18964,1391,79,32.11439619,1398897.503,Regional Park,Mount Washington,6,Grandview Park,Emerald View Park - Grandview Park,Emerald View Regional Park,Emerald,14446.49753,aeeefde8-4347-4ab7-8bdf-bc2bedd16135,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Emerald,32.11439619,8e171274-177e-4765-a957-0429f48d453b,224533.582,5786.472205
